leaf_id	common_name	Phylum	Class	Order	Family	Genus	Family_AKA	Sequencing-approach	num_seqs	sum_contig_len	min_contig_len	avg_contig_len	max_contig_len	num_prot_seqs	GC	Source	Source-Detail
GVMAG-S-3300002092-30.fltr.fna	GVMAG-S-3300002092-30	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g323	-	cultivation-independent	11	178490	10465	16226.4	28620	208	52.15	Freshwater	Freshwater
GVMAG-M-3300009684-20.fltr.fna	GVMAG-M-3300009684-20	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g323	-	cultivation-independent	2	192745	85939	96372.5	106806	224	50.07	Freshwater	Freshwater
GVMAG-S-3300013014-199.fltr.fna	GVMAG-S-3300013014-199	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g323	-	cultivation-independent	5	147293	10045	29458.6	65245	178	50.94	Freshwater	Freshwater
GVMAG-M-3300025778-1.fltr.fna	GVMAG-M-3300025778-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	197809	10478	49452.3	85444	231	52.95	Freshwater	Freshwater
GVMAG-S-1035231-58.fltr.fna	GVMAG-S-1035231-58	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	3	182387	13675	60795.7	136388	218	52.05	Freshwater	Freshwater
GVMAG-M-3300009180-45.fltr.fna	GVMAG-M-3300009180-45	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	217199	16549	54299.8	119745	263	55.59	Freshwater	Freshwater
GVMAG-M-3300020572-5.fltr.fna	GVMAG-M-3300020572-5	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	200196	37503	50049	78568	260	55.99	Freshwater	Freshwater
GVMAG-S-3300013286-51.fltr.fna	GVMAG-S-3300013286-51	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	7	117487	11421	16783.9	23224	129	56.39	Freshwater	Freshwater
GVMAG-M-3300027708-51.fltr.fna	GVMAG-M-3300027708-51	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	3	213219	25488	71073	145898	269	56.06	Freshwater	Freshwater
GVMAG-M-3300009068-25.fltr.fna	GVMAG-M-3300009068-25	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	162791	11200	40697.8	72863	182	50.85	Freshwater	Freshwater
GVMAG-S-1035375-24.fltr.fna	GVMAG-S-1035375-24	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	3	186482	21703	62160.7	138790	221	52.27	Freshwater	Freshwater
GVMAG-S-1101165-163.fltr.fna	GVMAG-S-1101165-163	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	6	172684	15144	28780.7	52171	216	54.3	Freshwater	Freshwater
GVMAG-M-3300006119-4.fltr.fna	GVMAG-M-3300006119-4	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	9	178364	11500	19818.2	50129	236	54.52	Freshwater	Freshwater
GVMAG-M-3300023179-99.fltr.fna	GVMAG-M-3300023179-99	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	3	202746	42649	67582	89882	270	37.73	Freshwater	Freshwater
GVMAG-S-1035133-146.fltr.fna	GVMAG-S-1035133-146	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	2	217427	79739	108713.5	137688	261	40.72	Freshwater	Freshwater
GVMAG-M-3300021963-12.fltr.fna	GVMAG-M-3300021963-12	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	2	204820	20073	102410	184747	275	40.42	Marine	Marine
GVMAG-M-3300009185-36.fltr.fna	GVMAG-M-3300009185-36	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	2	203965	20370	101982.5	183595	264	40.88	Freshwater	Freshwater
GVMAG-M-3300027734-16.fltr.fna	GVMAG-M-3300027734-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	7	211067	11165	30152.4	63552	278	40.42	Freshwater	Freshwater
GVMAG-M-3300009181-41.fltr.fna	GVMAG-M-3300009181-41	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	2	154143	71458	77071.5	82685	196	42.25	Freshwater	Freshwater
GVMAG-M-3300009185-7.fltr.fna	GVMAG-M-3300009185-7	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	2	194046	80522	97023	113524	251	42.84	Freshwater	Freshwater
GVMAG-M-3300009419-14.fltr.fna	GVMAG-M-3300009419-14	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	149186	16550	37296.5	58121	177	34.12	Marine	Deep subsurface
GVMAG-S-1035088-157.fltr.fna	GVMAG-S-1035088-157	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	8	117185	10005	14648.1	33454	160	39.16	Freshwater	Freshwater
SRX331965.39.dc.fltr.fna	SRX331965.39.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	7	133994	12770	19142	32753	178	47.71	Freshwater	Freshwater
GVMAG-S-3300013093-152.fltr.fna	GVMAG-S-3300013093-152	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	11	178917	10003	16265.2	30035	225	40.27	Freshwater	Freshwater
GVMAG-S-1035231-53.fltr.fna	GVMAG-S-1035231-53	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	6	193569	10923	32261.5	69971	249	36.6	Freshwater	Freshwater
GVMAG-S-1101164-164.fltr.fna	GVMAG-S-1101164-164	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	175043	20230	43760.8	79140	235	40.99	Freshwater	Freshwater
GVMAG-M-3300009151-50.fltr.fna	GVMAG-M-3300009151-50	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	3	177681	46224	59227	68005	247	34.38	Freshwater	Freshwater
GVMAG-M-3300027797-21.fltr.fna	GVMAG-M-3300027797-21	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	8	120716	11953	15089.5	17908	138	38.76	Freshwater	Freshwater
GVMAG-S-1035315-10.fltr.fna	GVMAG-S-1035315-10	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	166272	15461	41568	57318	222	37.96	Freshwater	Freshwater
GVMAG-S-1101168-145.fltr.fna	GVMAG-S-1101168-145	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	188332	34038	47083	75310	253	39.1	Freshwater	Freshwater
GVMAG-M-3300009154-19.fltr.fna	GVMAG-M-3300009154-19	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	4	179281	10369	44820.3	81423	234	40.93	Freshwater	Freshwater
GVMAG-M-3300009164-40.fltr.fna	GVMAG-M-3300009164-40	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	1	116173	116173	116173	116173	139	41.9	Freshwater	Freshwater
GVMAG-S-3300002307-41.fltr.fna	GVMAG-S-3300002307-41	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	1	112251	112251	112251	112251	137	43.41	Freshwater	Freshwater
GVMAG-M-3300021120-1.fltr.fna	GVMAG-M-3300021120-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	3	172200	19017	57400	133989	193	39.48	Freshwater	Freshwater
GVMAG-S-1035237-23.fltr.fna	GVMAG-S-1035237-23	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	7	198062	11970	28294.6	53047	247	43.91	Freshwater	Freshwater
GVMAG-M-3300023174-47.fltr.fna	GVMAG-M-3300023174-47	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	1	137930	137930	137930	137930	166	43.96	Freshwater	Freshwater
GVMAG-M-3300020728-1.fltr.fna	GVMAG-M-3300020728-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g322	-	cultivation-independent	3	171184	44582	57061.3	75624	208	45.72	Freshwater	Freshwater
GVMAG-M-3300012936-1.fltr.fna	GVMAG-M-3300012936-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g321	-	cultivation-independent	9	175198	10679	19466.4	35155	215	37.43	Marine	Marine
GVMAG-S-1101164-61.fltr.fna	GVMAG-S-1101164-61	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g317	-	cultivation-independent	19	516575	10050	27188.2	77913	544	36.69	Freshwater	Freshwater
GVMAG-M-3300027712-16.fltr.fna	GVMAG-M-3300027712-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g317	-	cultivation-independent	17	487770	11151	28692.4	54820	537	46.76	Freshwater	Freshwater
GVMAG-S-3300013286-35.fltr.fna	GVMAG-S-3300013286-35	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g317	-	cultivation-independent	12	522759	10364	43563.3	143718	590	45.52	Freshwater	Freshwater
GVMAG-M-3300023174-16.fltr.fna	GVMAG-M-3300023174-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g318	-	cultivation-independent	2	374588	95796	187294	278792	387	46.6	Freshwater	Freshwater
GVMAG-M-3300023174-6.fltr.fna	GVMAG-M-3300023174-6	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g318	-	cultivation-independent	6	463998	16725	77333	278120	474	43.94	Freshwater	Freshwater
GVMAG-M-3300027963-41.fltr.fna	GVMAG-M-3300027963-41	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g318	-	cultivation-independent	4	467656	56844	116914	149888	507	46.84	Freshwater	Freshwater
GVMAG-S-1035414-12.fltr.fna	GVMAG-S-1035414-12	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g318	-	cultivation-independent	19	283084	10327	14899.2	27912	318	36.01	Freshwater	Freshwater
GVMAG-M-3300009151-43.fltr.fna	GVMAG-M-3300009151-43	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g318	-	cultivation-independent	17	378436	10196	22260.9	56259	381	50.3	Freshwater	Freshwater
GVMAG-M-3300009163-47.fltr.fna	GVMAG-M-3300009163-47	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g318	-	cultivation-independent	20	411978	10455	20598.9	48006	401	41.57	Freshwater	Freshwater
GVMAG-M-3300009068-1.fltr.fna	GVMAG-M-3300009068-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g320	-	cultivation-independent	10	196621	13536	19662.1	32773	212	41.15	Freshwater	Freshwater
GVMAG-M-3300013006-15.fltr.fna	GVMAG-M-3300013006-15	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g320	-	cultivation-independent	4	396679	37896	99169.8	248461	438	37.49	Freshwater	Freshwater
GVMAG-M-3300025316-29.fltr.fna	GVMAG-M-3300025316-29	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g320	-	cultivation-independent	13	450311	16194	34639.3	60529	463	38.88	Freshwater	Freshwater
GVMAG-S-1035100-100.fltr.fna	GVMAG-S-1035100-100	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g319	-	cultivation-independent	17	374769	10002	22045.2	84948	405	39.95	Freshwater	Freshwater
GVMAG-M-3300023179-74.fltr.fna	GVMAG-M-3300023179-74	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g319	-	cultivation-independent	11	363438	13423	33039.8	75410	411	40.64	Freshwater	Freshwater
GVMAG-M-3300027749-36.fltr.fna	GVMAG-M-3300027749-36	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g319	-	cultivation-independent	9	339291	10336	37699	103846	364	49.36	Freshwater	Freshwater
GVMAG-M-3300023179-138.fltr.fna	GVMAG-M-3300023179-138	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g319	-	cultivation-independent	2	258523	63989	129261.5	194534	297	52.06	Freshwater	Freshwater
GVMAG-S-1101174-84.fltr.fna	GVMAG-S-1101174-84	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g319	-	cultivation-independent	18	384375	11460	21354.2	41895	410	47.5	Freshwater	Freshwater
SRX331950.48.dc.fltr.fna	SRX331950.48.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g319	-	cultivation-independent	8	339634	15963	42454.3	136801	366	44.66	Freshwater	Freshwater
GVMAG-M-3300023174-132.fltr.fna	GVMAG-M-3300023174-132	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g319	-	cultivation-independent	2	252656	76066	126328	176590	228	50.6	Freshwater	Freshwater
SRX331950.28.dc.fltr.fna	SRX331950.28.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	7	383855	29721	54836.4	94982	372	34.99	Freshwater	Freshwater
SRX331703.51.dc.fltr.fna	SRX331703.51.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	10	372235	10837	37223.5	115638	372	40.25	Freshwater	Freshwater
GVMAG-S-1101165-84.fltr.fna	GVMAG-S-1101165-84	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	5	410210	41021	82042	138783	441	50.41	Freshwater	Freshwater
GVMAG-M-3300023174-176.fltr.fna	GVMAG-M-3300023174-176	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	1	460355	460355	460355	460355	453	45.23	Freshwater	Freshwater
GVMAG-S-1101164-72.fltr.fna	GVMAG-S-1101164-72	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	4	511168	23863	127792	225259	513	44.97	Freshwater	Freshwater
GVMAG-S-3300013006-158.fltr.fna	GVMAG-S-3300013006-158	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	6	393771	11305	65628.5	205779	374	40.72	Freshwater	Freshwater
GVMAG-M-3300023179-10.fltr.fna	GVMAG-M-3300023179-10	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	9	329262	14486	36584.7	54103	338	39.59	Freshwater	Freshwater
GVMAG-M-3300023174-60.fltr.fna	GVMAG-M-3300023174-60	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	2	500580	44188	250290	456392	519	36.2	Freshwater	Freshwater
SRX211342.63.dc.fltr.fna	SRX211342.63.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	10	383850	12444	38385	97636	363	31.72	Waste	hydrocarbon metagenome
GVMAG-S-3300013006-131.fltr.fna	GVMAG-S-3300013006-131	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	10	142680	11019	14268	24367	139	32.84	Freshwater	Freshwater
GVMAG-S-404869-56.fltr.fna	GVMAG-S-404869-56	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	15	234789	10255	15652.6	47482	239	38.58	Freshwater	Freshwater
GVMAG-S-3300010158-63.fltr.fna	GVMAG-S-3300010158-63	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	2	22662	10389	11331	12273	37	38.89	Freshwater	Freshwater
GVMAG-M-3300013004-44.fltr.fna	GVMAG-M-3300013004-44	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	8	515857	15221	64482.1	192908	547	39.5	Freshwater	Freshwater
GVMAG-M-3300023184-88.fltr.fna	GVMAG-M-3300023184-88	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	7	360971	10912	51567.3	131507	370	40.78	Freshwater	Freshwater
GVMAG-M-3300018868-17.fltr.fna	GVMAG-M-3300018868-17	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	11	243145	10296	22104.1	37795	264	35.82	Freshwater	Freshwater
GVMAG-S-3300013093-109.fltr.fna	GVMAG-S-3300013093-109	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	7	468582	14762	66940.3	201094	502	39.94	Freshwater	Freshwater
GVMAG-M-3300023174-141.fltr.fna	GVMAG-M-3300023174-141	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	8	346880	10817	43360	87812	384	43.84	Freshwater	Freshwater
GVMAG-S-3300013094-97.fltr.fna	GVMAG-S-3300013094-97	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	8	528708	14816	66088.5	116420	557	42.32	Freshwater	Freshwater
GVMAG-M-3300023184-121.fltr.fna	GVMAG-M-3300023184-121	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	2	299916	55813	149958	244103	311	44.98	Freshwater	Freshwater
GVMAG-M-3300009183-73.fltr.fna	GVMAG-M-3300009183-73	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g316	-	cultivation-independent	13	218331	10890	16794.7	31460	252	41.84	Freshwater	Freshwater
GVMAG-M-3300004806-1.fltr.fna	GVMAG-M-3300004806-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g315	-	cultivation-independent	9	304667	12384	33851.9	76602	312	40.61	Freshwater	Freshwater
GVMAG-M-3300023184-62.fltr.fna	GVMAG-M-3300023184-62	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g315	-	cultivation-independent	1	420747	420747	420747	420747	425	39.56	Freshwater	Freshwater
GVMAG-M-3300009183-5.fltr.fna	GVMAG-M-3300009183-5	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g315	-	cultivation-independent	11	176813	10022	16073.9	28613	163	40.07	Freshwater	Freshwater
GVMAG-S-1006664-89.fltr.fna	GVMAG-S-1006664-89	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g315	-	cultivation-independent	18	475320	10193	26406.7	76903	508	45.39	Freshwater	Freshwater
GVMAG-M-3300023179-97.fltr.fna	GVMAG-M-3300023179-97	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g315	-	cultivation-independent	4	274262	51024	68565.5	101050	262	34.19	Freshwater	Freshwater
GVMAG-S-1101182-85.fltr.fna	GVMAG-S-1101182-85	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	9	400151	10552	44461.2	92094	428	41.88	Freshwater	Freshwater
GVMAG-M-3300027804-59.fltr.fna	GVMAG-M-3300027804-59	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	11	195467	10635	17769.7	28855	198	40.29	Freshwater	Freshwater
GVMAG-S-1101171-110.fltr.fna	GVMAG-S-1101171-110	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	5	460690	20523	92138	230228	470	43.02	Freshwater	Freshwater
GVMAG-M-3300023179-49.fltr.fna	GVMAG-M-3300023179-49	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	3	296298	73327	98766	149053	280	41	Freshwater	Freshwater
GVMAG-M-3300009184-42.fltr.fna	GVMAG-M-3300009184-42	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	5	163041	10111	32608.2	51243	172	45.2	Freshwater	Freshwater
SRX331965.10.dc.fltr.fna	SRX331965.10.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	18	406334	10538	22574.1	65254	435	43.15	Freshwater	Freshwater
GVMAG-M-3300027804-12.fltr.fna	GVMAG-M-3300027804-12	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	17	364284	10101	21428.5	41254	376	40.12	Freshwater	Freshwater
GVMAG-S-1101161-73.fltr.fna	GVMAG-S-1101161-73	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	9	473030	16031	52558.9	105769	494	39.4	Freshwater	Freshwater
GVMAG-M-3300023174-196.fltr.fna	GVMAG-M-3300023174-196	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	7	259118	13257	37016.9	68303	273	41.35	Freshwater	Freshwater
GVMAG-S-1101179-79.fltr.fna	GVMAG-S-1101179-79	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	11	299801	10458	27254.6	77648	327	41.89	Freshwater	Freshwater
GVMAG-M-3300023174-46.fltr.fna	GVMAG-M-3300023174-46	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	4	297267	32990	74316.8	136169	273	42.01	Freshwater	Freshwater
GVMAG-S-3300013006-138.fltr.fna	GVMAG-S-3300013006-138	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	11	413488	13395	37589.8	127212	425	40.86	Freshwater	Freshwater
GVMAG-M-3300027759-16.fltr.fna	GVMAG-M-3300027759-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	6	369688	30187	61614.7	109802	387	49.23	Freshwater	Freshwater
GVMAG-M-3300010158-33.fltr.fna	GVMAG-M-3300010158-33	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	7	168150	10117	24021.4	46534	210	43.27	Freshwater	Freshwater
GVMAG-M-3300021963-34.fltr.fna	GVMAG-M-3300021963-34	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	11	297158	10800	27014.4	67274	348	46.44	Marine	Marine
GVMAG-M-3300027969-16.fltr.fna	GVMAG-M-3300027969-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	10	307759	13169	30775.9	56289	328	44.86	Freshwater	Freshwater
GVMAG-S-1101181-136.fltr.fna	GVMAG-S-1101181-136	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	8	156274	12140	19534.3	42989	178	45.33	Freshwater	Freshwater
GVMAG-M-3300013285-6.fltr.fna	GVMAG-M-3300013285-6	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	9	333999	11748	37111	112078	345	47.7	Freshwater	Freshwater
GVMAG-M-3300010158-60.fltr.fna	GVMAG-M-3300010158-60	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	6	361452	14881	60242	109110	392	45.72	Freshwater	Freshwater
GVMAG-M-3300023174-154.fltr.fna	GVMAG-M-3300023174-154	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	10	224501	12328	22450.1	43845	215	45.3	Freshwater	Freshwater
GVMAG-S-1101172-89.fltr.fna	GVMAG-S-1101172-89	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	5	531199	29505	106239.8	182622	464	43.43	Freshwater	Freshwater
GVMAG-S-3300010158-104.fltr.fna	GVMAG-S-3300010158-104	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	10	379068	17101	37906.8	77243	368	38.66	Freshwater	Freshwater
GVMAG-M-3300009180-16.fltr.fna	GVMAG-M-3300009180-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	19	400503	11011	21079.1	42906	360	38.27	Freshwater	Freshwater
GVMAG-S-1101164-105.fltr.fna	GVMAG-S-1101164-105	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	8	337281	10905	42160.1	119760	327	43.46	Freshwater	Freshwater
GVMAG-S-3300010158-137.fltr.fna	GVMAG-S-3300010158-137	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_01	g314	-	cultivation-independent	12	269466	10091	22455.5	42286	265	45.66	Freshwater	Freshwater
